"Contact ID","campaign_id","parent_campaign_id","Campaign LaunchTime","Email Opened Time","country","state","Email Opened"
109269,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
111258,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:02:00","United States","Texas","1"
71924,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:12:00",NULL,NULL,"1"
71988,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:02:00",NULL,NULL,"1"
111535,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
109294,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
109489,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
149544,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00","United States","Oregon","1"
59936,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:33:00",NULL,NULL,"1"
72073,8351,8350,"2020-03-24 11:00:00","2020-04-21 07:35:00",NULL,NULL,"1"
72504,8351,8350,"2020-03-24 11:00:00","2020-04-23 20:13:00",NULL,NULL,"1"
90987,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
109440,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
108744,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
149594,9556,8955,"2020-06-17 07:00:00","2020-07-02 04:47:00",NULL,NULL,"1"
150271,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:07:00",NULL,NULL,"1"
111617,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:03:00",NULL,NULL,"1"
60105,9556,8955,"2020-06-17 07:00:00","2020-06-17 09:41:00",NULL,NULL,"1"
109024,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
111795,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:06:00",NULL,NULL,"1"
150874,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:12:00","United Kingdom","England","1"
152096,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:14:00",NULL,NULL,"1"
60064,8351,8350,"2020-03-24 11:00:00","2020-03-31 07:57:00",NULL,NULL,"1"
109122,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
109428,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
72272,9556,8955,"2020-06-17 07:00:00","2020-06-24 08:15:00",NULL,NULL,"1"
109333,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
151961,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00","United States","Oregon","1"
109335,9556,8955,"2020-06-17 07:00:00","2020-07-01 16:06:00",NULL,NULL,"1"
108932,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00","United States","Washington","1"
72149,8351,8350,"2020-03-24 11:00:00","2020-04-14 09:20:00",NULL,NULL,"1"
150010,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00","United States","Washington","1"
150285,9556,8955,"2020-06-17 07:00:00","2020-07-01 06:39:00",NULL,NULL,"1"
72504,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:02:00",NULL,NULL,"1"
60120,9073,8958,"2020-06-03 07:00:00","2020-06-03 07:53:00",NULL,NULL,"1"
60120,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:31:00",NULL,NULL,"1"
151713,9556,8955,"2020-06-17 07:00:00","2020-07-01 10:20:00",NULL,NULL,"1"
60228,8351,8350,"2020-03-24 11:00:00","2020-04-14 10:27:00",NULL,NULL,"1"
72492,8351,8350,"2020-03-24 11:00:00","2020-04-23 15:39:00",NULL,NULL,"1"
150790,9556,8955,"2020-06-17 07:00:00","2020-07-01 07:47:00",NULL,NULL,"1"
109155,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
72321,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:57:00",NULL,NULL,"1"
85749,9556,8955,"2020-06-17 07:00:00","2020-07-13 12:43:00",NULL,NULL,"1"
59915,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:16:00",NULL,NULL,"1"
59965,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:00:00",NULL,NULL,"1"
59924,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
151752,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:12:00","United Kingdom","England","1"
151991,9556,8955,"2020-06-17 07:00:00","2020-07-01 10:54:00",NULL,NULL,"1"
60120,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:43:00",NULL,NULL,"1"
108760,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
150605,9556,8955,"2020-06-17 07:00:00","2020-06-26 06:13:00",NULL,NULL,"1"
72060,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:02:00",NULL,NULL,"1"
72164,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:27:00",NULL,NULL,"1"
109051,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:32:00",NULL,NULL,"1"
108805,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:04:00",NULL,NULL,"1"
73422,8351,8350,"2020-03-24 11:00:00","2020-04-07 13:59:00",NULL,NULL,"1"
109494,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:01:00",NULL,NULL,"1"
151643,9556,8955,"2020-06-17 07:00:00","2020-06-26 08:37:00",NULL,NULL,"1"
71832,9556,8955,"2020-06-17 07:00:00","2020-07-02 10:17:00",NULL,NULL,"1"
110794,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
109117,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
60073,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:02:00",NULL,NULL,"1"
89407,9556,8955,"2020-06-17 07:00:00","2020-07-09 10:25:00",NULL,NULL,"1"
109458,9556,8955,"2020-06-17 07:00:00","2020-06-24 11:30:00",NULL,NULL,"1"
149357,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
60262,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:57:00",NULL,NULL,"1"
60073,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00","United States","Oregon","1"
72060,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00","United States","Virginia","1"
72351,8351,8350,"2020-03-24 11:00:00","2020-04-23 15:09:00",NULL,NULL,"1"
150329,9556,8955,"2020-06-17 07:00:00","2020-06-26 05:34:00",NULL,NULL,"1"
60062,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
151153,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:12:00","United Kingdom","England","1"
108997,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:04:00",NULL,NULL,"1"
109436,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
150289,9556,8955,"2020-06-17 07:00:00","2020-06-26 05:27:00",NULL,NULL,"1"
150599,9556,8955,"2020-06-17 07:00:00","2020-06-26 06:12:00",NULL,NULL,"1"
72473,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
150216,9556,8955,"2020-06-17 07:00:00","2020-07-01 06:14:00",NULL,NULL,"1"
64306,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:03:00","United States","Oregon","1"
152161,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
112210,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
149418,9556,8955,"2020-06-17 07:00:00","2020-06-26 03:27:00",NULL,NULL,"1"
150181,9556,8955,"2020-06-17 07:00:00","2020-07-01 06:10:00",NULL,NULL,"1"
59955,9073,8958,"2020-06-03 07:00:00","2020-06-03 07:29:00",NULL,NULL,"1"
72521,8351,8350,"2020-03-24 11:00:00","2020-04-08 07:50:00",NULL,NULL,"1"
60087,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:15:00",NULL,NULL,"1"
60120,9556,8955,"2020-06-17 07:00:00","2020-06-17 08:06:00",NULL,NULL,"1"
71939,8351,8350,"2020-03-24 11:00:00","2020-04-14 09:00:00",NULL,NULL,"1"
71874,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:02:00",NULL,NULL,"1"
149712,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00",NULL,NULL,"1"
72073,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:47:00",NULL,NULL,"1"
150010,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
108932,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
60025,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:02:00",NULL,NULL,"1"
150614,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:11:00","United Kingdom","England","1"
72051,8351,8350,"2020-03-24 11:00:00","2020-03-31 07:30:00",NULL,NULL,"1"
108828,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
151582,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:03:00","United States","Virginia","1"
71832,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
59989,8351,8350,"2020-03-24 11:00:00","2020-04-14 09:39:00",NULL,NULL,"1"
108898,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:03:00",NULL,NULL,"1"
151452,9556,8955,"2020-06-17 07:00:00","2020-07-01 10:24:00",NULL,NULL,"1"
152148,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:03:00",NULL,NULL,"1"
151844,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:04:00",NULL,NULL,"1"
60202,8351,8350,"2020-03-24 11:00:00","2020-04-14 16:33:00",NULL,NULL,"1"
149594,9556,8955,"2020-06-17 07:00:00","2020-06-26 04:16:00",NULL,NULL,"1"
72001,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
72032,8351,8350,"2020-03-24 11:00:00","2020-04-07 15:52:00",NULL,NULL,"1"
72696,8351,8350,"2020-03-24 11:00:00","2020-04-14 11:27:00",NULL,NULL,"1"
109620,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:02:00",NULL,NULL,"1"
59907,8351,8350,"2020-03-24 11:00:00","2020-03-31 08:02:00",NULL,NULL,"1"
59986,9556,8955,"2020-06-17 07:00:00","2020-07-01 18:04:00",NULL,NULL,"1"
72132,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:27:00",NULL,NULL,"1"
72593,8351,8350,"2020-03-24 11:00:00","2020-04-23 16:02:00",NULL,NULL,"1"
149660,9556,8955,"2020-06-17 07:00:00","2020-06-26 04:22:00",NULL,NULL,"1"
108880,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:02:00",NULL,NULL,"1"
151959,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00","United States","Oregon","1"
72462,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
60067,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00","United States","Oregon","1"
108925,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
111222,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:02:00",NULL,NULL,"1"
120459,9556,8955,"2020-06-17 07:00:00","2020-06-21 16:09:00",NULL,NULL,"1"
150575,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:23:00","Japan","Tokyo","1"
149558,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
108873,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
150112,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00","United States","Oregon","1"
108997,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:03:00",NULL,NULL,"1"
150887,9556,8955,"2020-06-17 07:00:00","2020-07-01 08:03:00",NULL,NULL,"1"
72559,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:03:00",NULL,NULL,"1"
108815,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:03:00",NULL,NULL,"1"
109297,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
111617,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
151538,9556,8955,"2020-06-17 07:00:00","2020-07-01 09:47:00",NULL,NULL,"1"
59916,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
62108,9556,8955,"2020-06-17 07:00:00","2020-06-24 15:28:00",NULL,NULL,"1"
150754,9556,8955,"2020-06-17 07:00:00","2020-06-26 06:35:00",NULL,NULL,"1"
72350,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
109415,9556,8955,"2020-06-17 07:00:00","2020-06-18 10:05:00",NULL,NULL,"1"
151885,9556,8955,"2020-06-17 07:00:00","2020-06-24 06:22:00",NULL,NULL,"1"
109295,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
59956,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
150212,9556,8955,"2020-06-17 07:00:00","2020-07-01 06:50:00",NULL,NULL,"1"
72108,8351,8350,"2020-03-24 11:00:00","2020-04-21 17:28:00",NULL,NULL,"1"
109229,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
150575,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:22:00",NULL,NULL,"1"
151405,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:05:00",NULL,NULL,"1"
60163,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00","United States","Texas","1"
80719,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
110134,9556,8955,"2020-06-17 07:00:00","2020-06-24 13:13:00",NULL,NULL,"1"
71870,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:00:00",NULL,NULL,"1"
110422,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:12:00",NULL,NULL,"1"
110040,9556,8955,"2020-06-17 07:00:00","2020-07-01 18:19:00",NULL,NULL,"1"
152161,9556,8955,"2020-06-17 07:00:00","2020-06-24 06:59:00",NULL,NULL,"1"
149634,9556,8955,"2020-06-17 07:00:00","2020-07-02 05:40:00",NULL,NULL,"1"
72134,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:02:00",NULL,NULL,"1"
109215,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
109112,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
151576,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:03:00","United States","Oregon","1"
72623,8351,8350,"2020-03-24 11:00:00","2020-04-07 14:07:00",NULL,NULL,"1"
109533,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
150375,9556,8955,"2020-06-17 07:00:00","2020-06-26 05:42:00",NULL,NULL,"1"
109533,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00",NULL,NULL,"1"
109908,9073,8958,"2020-06-03 07:00:00","2020-06-03 10:46:00",NULL,NULL,"1"
71832,9072,8956,"2020-05-21 07:00:00","2020-05-21 07:36:00",NULL,NULL,"1"
72083,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:23:00",NULL,NULL,"1"
72582,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
110141,9556,8955,"2020-06-17 07:00:00","2020-07-01 19:29:00",NULL,NULL,"1"
149635,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
59901,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
59936,9073,8958,"2020-06-03 07:00:00","2020-06-03 10:42:00",NULL,NULL,"1"
60025,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:57:00",NULL,NULL,"1"
72519,9556,8955,"2020-06-17 07:00:00","2020-06-24 08:41:00",NULL,NULL,"1"
109262,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
72513,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:52:00",NULL,NULL,"1"
110914,9556,8955,"2020-06-17 07:00:00","2020-07-01 20:19:00",NULL,NULL,"1"
112209,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:11:00","United States","Iowa","1"
149727,9556,8955,"2020-06-17 07:00:00","2020-06-17 09:19:00",NULL,NULL,"1"
71961,8351,8350,"2020-03-24 11:00:00","2020-04-14 09:03:00",NULL,NULL,"1"
60028,9556,8955,"2020-06-17 07:00:00","2020-06-24 13:34:00",NULL,NULL,"1"
151426,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:09:00","United States","Oregon","1"
152118,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:22:00","Japan","Tokyo","1"
60019,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:01:00","United States","Texas","1"
110275,9074,8957,"2020-05-27 07:00:00","2020-06-10 07:17:00",NULL,NULL,"1"
110592,9556,8955,"2020-06-17 07:00:00","2020-07-02 00:52:00",NULL,NULL,"1"
59915,8351,8350,"2020-03-24 11:00:00","2020-03-31 08:05:00",NULL,NULL,"1"
60269,8351,8350,"2020-03-24 11:00:00","2020-03-31 09:22:00",NULL,NULL,"1"
72073,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:42:00",NULL,NULL,"1"
98746,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:41:00",NULL,NULL,"1"
72313,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
72518,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:53:00",NULL,NULL,"1"
150681,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:11:00",NULL,NULL,"1"
110318,9556,8955,"2020-06-17 07:00:00","2020-06-24 13:04:00",NULL,NULL,"1"
60094,8351,8350,"2020-03-24 11:00:00","2020-04-23 15:19:00",NULL,NULL,"1"
72132,9556,8955,"2020-06-17 07:00:00","2020-06-24 07:54:00",NULL,NULL,"1"
151277,9556,8955,"2020-06-17 07:00:00","2020-07-01 09:03:00",NULL,NULL,"1"
72108,8351,8350,"2020-03-24 11:00:00","2020-04-22 05:07:00",NULL,NULL,"1"
110855,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:17:00",NULL,NULL,"1"
72182,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:06:00",NULL,NULL,"1"
72300,8351,8350,"2020-03-24 11:00:00","2020-04-14 09:49:00",NULL,NULL,"1"
150575,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
108898,9556,8955,"2020-06-17 07:00:00","2020-07-01 14:10:00",NULL,NULL,"1"
110936,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:10:00",NULL,NULL,"1"
72025,8351,8350,"2020-03-24 11:00:00","2020-04-09 08:22:00",NULL,NULL,"1"
72496,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:47:00",NULL,NULL,"1"
109226,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
151907,9556,8955,"2020-06-17 07:00:00","2020-06-24 06:24:00",NULL,NULL,"1"
71909,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:17:00",NULL,NULL,"1"
71965,8351,8350,"2020-03-24 11:00:00","2020-04-14 09:06:00",NULL,NULL,"1"
72456,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:36:00",NULL,NULL,"1"
72540,8351,8350,"2020-03-24 11:00:00","2020-04-07 13:24:00",NULL,NULL,"1"
110855,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:32:00",NULL,NULL,"1"
149630,9556,8955,"2020-06-17 07:00:00","2020-06-26 04:16:00",NULL,NULL,"1"
72222,9074,8957,"2020-05-27 07:00:00","2020-05-27 11:10:00",NULL,NULL,"1"
59936,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:55:00",NULL,NULL,"1"
109863,9556,8955,"2020-06-17 07:00:00","2020-07-01 10:57:00",NULL,NULL,"1"
115999,9556,8955,"2020-06-17 07:00:00","2020-06-26 02:55:00",NULL,NULL,"1"
72239,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:52:00",NULL,NULL,"1"
109427,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
60269,8351,8350,"2020-03-24 11:00:00","2020-04-14 11:58:00",NULL,NULL,"1"
149713,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:13:00","United Kingdom","England","1"
150199,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:13:00","United Kingdom","England","1"
72506,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:50:00",NULL,NULL,"1"
150314,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00","United States","Texas","1"
72976,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:17:00",NULL,NULL,"1"
108969,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00","United States","Texas","1"
109380,9556,8955,"2020-06-17 07:00:00","2020-07-01 16:24:00",NULL,NULL,"1"
72049,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:35:00",NULL,NULL,"1"
72228,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:34:00",NULL,NULL,"1"
108891,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
109495,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:02:00","United States","Wyoming","1"
150608,9556,8955,"2020-06-17 07:00:00","2020-06-26 06:12:00",NULL,NULL,"1"
72540,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
109486,9556,8955,"2020-06-17 07:00:00","2020-06-24 12:48:00",NULL,NULL,"1"
72149,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:17:00",NULL,NULL,"1"
72976,8351,8350,"2020-03-24 11:00:00","2020-03-24 10:29:00",NULL,NULL,"1"
60087,8351,8350,"2020-03-24 11:00:00","2020-03-31 08:06:00",NULL,NULL,"1"
109525,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
109209,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:01:00",NULL,NULL,"1"
110275,9074,8957,"2020-05-27 07:00:00","2020-06-10 07:21:00",NULL,NULL,"1"
151426,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:19:00",NULL,NULL,"1"
109447,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
110622,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:02:00","United States","Texas","1"
151394,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:11:00",NULL,NULL,"1"
149604,9556,8955,"2020-06-17 07:00:00","2020-06-26 03:53:00",NULL,NULL,"1"
150624,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:13:00","United Kingdom","England","1"
109489,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00","United States","Washington","1"
60027,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:08:00",NULL,NULL,"1"
71988,8351,8350,"2020-03-24 11:00:00","2020-03-31 07:46:00",NULL,NULL,"1"
151334,9556,8955,"2020-06-17 07:00:00","2020-07-01 09:13:00",NULL,NULL,"1"
72182,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:22:00",NULL,NULL,"1"
112225,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
151005,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:04:00",NULL,NULL,"1"
59907,8351,8350,"2020-03-24 11:00:00","2020-04-21 14:59:00",NULL,NULL,"1"
72194,9072,8956,"2020-05-21 07:00:00","2020-05-21 08:01:00",NULL,NULL,"1"
72093,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:11:00",NULL,NULL,"1"
149646,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00","United States","Oregon","1"
152096,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:11:00",NULL,NULL,"1"
152096,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:13:00",NULL,NULL,"1"
109029,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
150624,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:15:00",NULL,NULL,"1"
111455,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
151907,9556,8955,"2020-06-17 07:00:00","2020-07-01 10:39:00",NULL,NULL,"1"
72409,8351,8350,"2020-03-24 11:00:00","2020-04-14 10:10:00",NULL,NULL,"1"
109019,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
72073,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:41:00",NULL,NULL,"1"
150700,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:11:00",NULL,NULL,"1"
60276,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
71742,8351,8350,"2020-03-24 11:00:00","2020-04-14 08:43:00",NULL,NULL,"1"
108911,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
59936,8351,8350,"2020-03-24 11:00:00","2020-03-31 08:55:00",NULL,NULL,"1"
72321,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:06:00",NULL,NULL,"1"
109380,9072,8956,"2020-05-21 07:00:00","2020-05-21 13:17:00",NULL,NULL,"1"
60100,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:00:00",NULL,NULL,"1"
109017,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
149576,9556,8955,"2020-06-17 07:00:00","2020-06-26 03:48:00",NULL,NULL,"1"
59965,8351,8350,"2020-03-24 11:00:00","2020-04-14 09:37:00",NULL,NULL,"1"
72422,8351,8350,"2020-03-24 11:00:00","2020-04-14 10:35:00",NULL,NULL,"1"
109334,9072,8956,"2020-05-21 07:00:00","2020-05-21 07:15:00",NULL,NULL,"1"
151961,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:23:00",NULL,NULL,"1"
60245,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:51:00",NULL,NULL,"1"
72073,8351,8350,"2020-03-24 11:00:00","2020-03-24 10:34:00",NULL,NULL,"1"
109887,9556,8955,"2020-06-17 07:00:00","2020-06-24 12:12:00",NULL,NULL,"1"
72194,9073,8958,"2020-06-03 07:00:00","2020-06-03 08:05:00",NULL,NULL,"1"
150271,9556,8955,"2020-06-17 07:00:00","2020-06-26 05:25:00",NULL,NULL,"1"
72370,8351,8350,"2020-03-24 11:00:00","2020-04-23 15:13:00",NULL,NULL,"1"
108997,9073,8958,"2020-06-03 07:00:00","2020-06-03 13:14:00",NULL,NULL,"1"
59978,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
150051,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
151540,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:12:00","United Kingdom","England","1"
80719,9556,8955,"2020-06-17 07:00:00","2020-06-24 18:05:00",NULL,NULL,"1"
149971,9556,8955,"2020-06-17 07:00:00","2020-07-02 05:38:00",NULL,NULL,"1"
